measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Rate,2008,0.5196848849486352,0.6686763355937716,0.37061208917222066
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Percent,2008,6.122343087138225e-05,7.179645535228561e-05,4.840115096005562e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2008,0.6580162450383326,0.8644960856676864,0.4641128938268489
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Percent,2008,0.00011641829409123098,0.0001377008696266986,9.214354074826533e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Rate,2008,1.2501606989873173,1.625556073941415,0.8734921236283275
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,2004,0.0006267724105576473,0.000736909145649237,0.0005138518950946967
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2004,6.793901944315939,8.611769654332377,4.9276266147268135
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Percent,2004,0.0014889648964479284,0.001693795370382513,0.0012996828257417223
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Rate,2004,16.221003312666763,21.63882978750875,11.58374084092153
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Percent,2004,0.000267404832036187,0.00030802040099856204,0.0002360587578437963
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Rate,2004,2.9111584132965502,3.901072203761967,2.0456778364403676
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Percent,2004,0.00022861520560970113,0.0002536881471253687,0.00020196249847024598
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Rate,2004,2.491261534823837,3.286596040038159,1.7692709287976662
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Percent,2004,0.0009952420965563683,0.0012141593388450324,0.00081008647614577
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Rate,2004,10.821699326060694,14.38933809007588,7.684879616739703
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Percent,2004,0.0010870006641719061,0.001182243975055131,0.0009921452528654062
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Rate,2004,11.821828442917237,15.153787647475887,8.718461288809124
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Percent,2004,0.00015008129799448037,0.00016558833627646055,0.0001334891162118263
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2004,1.6322937582075807,2.103445279037242,1.195926873010413
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Percent,2004,7.108653600779052e-05,7.996485302832629e-05,6.270844388658229e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Rate,2004,0.7737880740691918,1.003766333419495,0.5556677597113151
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Percent,2004,4.481611185485264e-05,5.232541052976971e-05,3.654005938023253e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Rate,2004,0.48669767416717974,0.633941772675407,0.3452291424590853
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Percent,2004,6.141410434096892e-05,7.216732311831242e-05,4.86675587862741e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2004,0.6671672741877057,0.868954975148413,0.471919701270686
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Percent,2004,0.00011031225134839865,0.00013066998411006756,8.697560924641998e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Rate,2004,1.1974615063290326,1.5566442076987193,0.837043446325656
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Percent,2001,0.0002083276768053669,0.0002489353005729408,0.00015073153606628937
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Rate,2001,2.2719725829529485,2.9521643381932114,1.5090088173484575
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Percent,2001,0.00045899654158430223,0.000527284987561393,0.00038539868497109104
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Rate,2001,5.004503360350713,6.3597073596218845,3.6512909648878717
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Percent,2001,0.00018976236190340989,0.00021921849586123798,0.0001547126159690373
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Rate,2001,2.0718705671379136,2.7082023826053696,1.4809692420411458
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Percent,2001,0.00013680473129702722,0.00014862260362351123,0.00012533143603335014
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Rate,2001,1.4960509476423323,1.9401425300400055,1.0918094091548058
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,2001,0.0006170862273279776,0.0007242869827924318,0.0005005644492579702
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2001,6.718309590019734,8.440319092696635,4.874244350046947
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Percent,2001,0.0014674385417630385,0.001666644579623805,0.0012773728991024682
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Rate,2001,16.05605624666662,21.360370735586756,11.472947824949747
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Percent,2001,0.00026646653788852894,0.00031265648628055854,0.0002367047964510991
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Rate,2001,2.913127005091178,3.8426015850700668,2.053219552321829
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Percent,2001,0.00021596789489112102,0.0002395765704202761,0.0001918744957156357
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Rate,2001,2.363395929630138,3.0969385154280547,1.6791111337155982
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Percent,2013,0.00015352945739410313,0.00018500436039898022,0.00010367200131743892
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Rate,2013,1.6466265739255421,2.3016853994666855,1.010226016622458
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Percent,2013,0.00013237249638329223,0.00018515286323437366,9.583380821701073e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2013,1.4117705463482166,2.026861545185735,0.9450990169900876
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Percent,2013,0.0001688587887996824,0.00019581038808885615,0.00014257166397020315
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Rate,2013,1.804064843974801,2.3140457412146156,1.3046587343870466
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Percent,2013,5.8069420731093074e-05,7.294684010491813e-05,4.540720226047373e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Rate,2013,0.624142202075824,0.915499211443338,0.4040843363000383
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Percent,2013,0.00016927888515775666,0.00018516677262663266,0.00015450895271222574
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Rate,2013,1.8135559059411455,2.3690807703675683,1.313520613166685
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Percent,2013,0.0003058175358100794,0.0003348964656342966,0.0002776212419445286
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Rate,2013,3.275286030739184,4.239019125356633,2.400815343564989
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Percent,2013,0.00014555281499258247,0.00016773725618722014,0.00011149872333341806
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2013,1.5588542568815082,2.0769617568859244,1.0394647597825135
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Percent,2013,0.00012432312947233584,0.0001411666824140542,0.00010684823258297609
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Rate,2013,1.334827697381674,1.8129842620318453,0.9267961688643848
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Percent,2013,1.5476961579630044e-05,1.8140372043477988e-05,1.2398747171907084e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Rate,2013,0.16541286082386364,0.21598903791421323,0.11705847076525883
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Percent,2013,5.485897384692212e-05,6.321353199925713e-05,4.7344360914896465e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2013,0.5875508109801173,0.7765493209851125,0.42013069776103684
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Percent,2013,0.0003147847979792945,0.0003705236268071923,0.0002593602964864556
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2013,3.3621364577527966,4.3694635202978365,2.3965033131845312
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Percent,2013,0.00010711780449238323,0.00012937772891215816,8.513738276295617e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Rate,2013,1.1432467624911766,1.4859252955692583,0.8089690848022889
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Percent,2013,0.0004284609609018034,0.0004842127307100061,0.0003721143226069877
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Rate,2013,4.586872478815918,5.991109587063395,3.295964707189425
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Percent,2009,0.00016820661798671327,0.0001837771941454159,0.00015404544434514372
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Rate,2009,1.8057175880882832,2.35403940332995,1.321962966316033
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Percent,2009,0.00030354157285998926,0.0003329726347247772,0.0002761434116128767
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Rate,2009,3.2574515141570926,4.213918060750446,2.392251991431212
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Percent,2009,0.00014090734476847913,0.00016229838279925072,0.00011084658264690598
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2009,1.5119096425158283,2.011601222608252,1.0198392817458524
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Percent,2009,0.00012406725255871087,0.00014026544071090387,0.00010622223410428826
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Rate,2009,1.334839385771897,1.8182269811482397,0.9218035199523846
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Percent,2009,1.5608862719481297e-05,1.8320129701448763e-05,1.2441541089097112e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Rate,2009,0.1671592746496142,0.2188371295137417,0.1180726721096051
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Percent,2009,5.469447966206051e-05,6.286575321324345e-05,4.752850280325046e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2009,0.5870137767885659,0.7711410917970277,0.4235729496894845
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Percent,2009,0.00030183098865947287,0.00035394128720063245,0.00025017020910614025
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2009,3.230427124339146,4.2270553925945995,2.325276070838255
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Percent,2009,0.00010680930598307725,0.00012812912412354078,8.425604215525626e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Rate,2009,1.1423143048609328,1.4798876471125755,0.8026376903731438
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Percent,2009,0.0004395251111529071,0.0004997181880314636,0.00037902374286870056
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Rate,2009,4.7144581722575145,6.186653891537483,3.403673792629442
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Percent,1998,0.00019811249437471008,0.00023486651763728736,0.0001505624415920535
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Rate,1998,2.1666657224826578,2.8248893468262475,1.4900672074290418
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Percent,1998,0.00045655050459942335,0.0005221164528647839,0.0003819193580231461
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Rate,1998,4.99098985618271,6.344508288799395,3.6286853093437226
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Percent,1998,0.0002036729954545837,0.00023605239273053412,0.00016658147587909704
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Rate,1998,2.2295699473374655,2.910800044123168,1.5812016729490934
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Percent,1998,0.00014162974788599792,0.00015414332935473167,0.00013041848084486383
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Rate,1998,1.552959445358868,2.0246298788992596,1.1428052018121417
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,1998,0.0006103141908564065,0.0007199742516726989,0.0004962711524192515
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1998,6.662317354798298,8.427044678634648,4.820415153802778
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Percent,1998,0.0014504486683117187,0.0016504722968519383,0.0012613868200892259
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Rate,1998,15.913313368948298,21.22755247666338,11.38092746472793
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Percent,1998,0.0002660340159577804,0.00030743256178514917,0.00023626338149480272
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Rate,1998,2.916033510886589,3.892485671507684,2.0705192554452125
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Percent,1998,0.0002060219190769827,0.00022637879621881425,0.00018415522773542058
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Rate,1998,2.2604812439138,2.9926340714108393,1.6177349346348644
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Percent,1998,0.0009385141921523383,0.0010953779735695163,0.0007329999428598657
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Rate,1998,10.276093573294581,13.419604603861625,7.120959104165601
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Percent,1998,0.0010051591289291844,0.0010923961585486551,0.0009159100896903527
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Rate,1998,11.009700982081375,14.096978761008948,8.186171906643354
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Percent,1998,0.0001512191630910512,0.0001678102288014454,0.00013450067964143383
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,1998,1.656244499130096,2.1386967746080856,1.2001480645759093
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Percent,1998,6.727952786934081e-05,7.572114875290671e-05,5.879099870640611e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Rate,1998,0.7374817469866639,0.966606883119409,0.53340215377528
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Percent,2017,0.0001500486146156847,0.00018286324250407288,0.00010507274309883713
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Rate,2017,1.6163597868996418,2.25022270597769,1.022387240846209
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Percent,2017,0.0001352891101379759,0.00018926095125044917,9.627566360325332e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2017,1.4491826199118558,2.080759226816402,0.969732628286526
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Percent,2017,0.00017002087582129572,0.00019901464852427133,0.00014269913826106862
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Rate,2017,1.8250831927545237,2.3746891065357123,1.3353099854684707
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Percent,2017,6.152295562475774e-05,7.597263784323821e-05,4.858614620859732e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Rate,2017,0.6641447826733726,0.9781304271942506,0.43823294681889485
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Percent,2017,0.00016821966490016433,0.0001859056223123795,0.00015216174586905304
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Rate,2017,1.8103363782893513,2.3811384090690395,1.2978886493361481
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Percent,2017,0.00030603846484366406,0.00033847965754257403,0.0002751998290439209
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Rate,2017,3.2925232949400485,4.328312100508876,2.371368594471148
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Percent,2017,0.00014869871351447982,0.00017207010337277927,0.00011010463095084306
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2017,1.6000677821824285,2.184249061207855,1.0512909619465807
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Percent,2017,0.00012425378763416628,0.00014182054338898224,0.00010535325898821253
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Rate,2017,1.3401657861315113,1.8219517696696506,0.9308926019625778
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Percent,2017,1.4708362617565192e-05,1.7325794293850952e-05,1.1738933245176921e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Rate,2017,0.1578849072396215,0.2067160689277633,0.11144275044639078
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Percent,2017,5.451459545142458e-05,6.321947344155718e-05,4.728365532491405e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2017,0.5865113858635951,0.7750614793087189,0.414164718161746
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Percent,2017,0.0003177253948524363,0.0003734721118866563,0.0002612686985068189
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2017,3.4089938303233125,4.422776104655767,2.443574557064112
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Percent,2017,0.00010670059329328899,0.00012990056174312745,8.499357342820141e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Rate,2017,1.1439686277167378,1.49243959105404,0.8079551978726021
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Percent,2016,0.0010131247407304555,0.001351506334262749,0.0008777022798726404
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Rate,2016,10.863939778995285,14.863521432894723,7.787714303090527
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Percent,2016,0.001174865296256756,0.0012820352341938665,0.001069964979415989
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Rate,2016,12.605530865400421,16.25970583312459,9.27913320532757
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Percent,2016,0.00016124211937069188,0.00017960919929810532,0.00014262885637522142
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2016,1.7299101935342662,2.243497804894134,1.2568022306766182
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Percent,2016,9.996838483103854e-05,0.00011418902942845773,8.763961545868433e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Rate,2016,1.0736383389951756,1.4264277427361334,0.7719112721648959
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Percent,2016,5.237544473133944e-05,6.110784515844876e-05,4.341698183310137e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Rate,2016,0.5609497964557923,0.7259315713547256,0.3998822886220535
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Percent,2016,5.700833122177748e-05,6.788080353177474e-05,4.476455056684977e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2016,0.6108821711148283,0.814163725343282,0.4327958931281105
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Percent,2016,0.00012161086524311188,0.00014465976718314706,9.599509561289628e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Rate,2016,1.301775499283502,1.7023440625812458,0.9125479739721061
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Percent,1999,0.00012755506070937712,0.00015436793472576544,9.368459967615207e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Rate,1999,1.3990637802688368,1.9553054392934859,0.918791677593607
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Percent,1999,7.715316177602232e-05,0.00010763618973040645,5.49410090148574e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,1999,0.8419302732962043,1.2221591178512643,0.5533926240051447
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Percent,1999,0.00016414698444420207,0.00019154026242974032,0.0001398763901127357
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Rate,1999,1.793682356071743,2.309317782361489,1.302912852018442
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Percent,1999,4.578619387666385e-05,5.728028401906045e-05,3.513301166219526e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Rate,1999,0.5035219075447039,0.7488152345418728,0.32636173506139937
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Percent,1999,0.00014214150377702908,0.0001547568414990133,0.00012986595555744085
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Rate,1999,1.557486299997208,2.035549569589389,1.1398980759526547
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Percent,1999,0.00028115848774286557,0.00030813231334219884,0.0002557871568347298
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Rate,1999,3.0795596892801487,3.989749406185883,2.2760814303477526
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Percent,1999,0.0001260268524573716,0.00014743174913852357,0.00010120811654907464
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,1999,1.3795836000336232,1.8188159831019945,0.9651519927553447
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Percent,1999,0.00010022163330078081,0.00011284734521674535,8.667729392829288e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Rate,1999,1.1005081030246877,1.4811583633622067,0.7623038442229414
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Percent,1999,1.5634811089652425e-05,1.8458061648129776e-05,1.2545537001159893e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Rate,1999,0.17094765991842614,0.22399272024324426,0.12131745870711452
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Percent,1999,5.152509629374053e-05,5.837224358089712e-05,4.365881783158104e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,1999,0.5645638538603567,0.7449931857120303,0.4055258268281306
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Percent,1999,0.00027568279851475624,0.0003215997978992802,0.0002267661081508873
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1999,3.012116438919788,3.91542954060177,2.1689396178514015
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Percent,1999,9.91592757464049e-05,0.00011840751743640355,7.732357041388291e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Rate,1999,1.0825185260214245,1.399716820916895,0.7487292779730915
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Percent,1999,0.0004696359182518585,0.0005422508303975506,0.00039528513467585147
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Rate,1999,5.142480285732669,6.875989410955646,3.646464655785197
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,2006,0.0006266316431352268,0.0007304848436779185,0.0005121737421282225
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2006,6.767255473824328,8.51724283004978,4.876756530059433
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Percent,2006,0.0014996845561524898,0.0017048748820799884,0.0013043603821831684
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Rate,2006,16.277741477224627,21.686698300596742,11.636095113803401
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Percent,2006,0.00026629098284192414,0.00030002483232207256,0.00023277537335970834
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Rate,2006,2.8882881241367935,3.794193049315268,2.0229043199884473
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Percent,2006,0.00023383590556881633,0.00025995161782103117,0.0002022557161414894
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Rate,2006,2.5388815738997206,3.369236563049894,1.819439957847913
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Percent,2006,0.0010022533143962083,0.001244418523103099,0.0008255321523137205
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Rate,2006,10.858177683412341,14.547844593217558,7.748334068939881
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Percent,2006,0.0011074039986344853,0.0012052968273892342,0.0010093132749200509
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Rate,2006,12.000151529697058,15.36888896392037,8.870699826819227
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Percent,2006,0.00015194300215548996,0.00016875163548648193,0.00013543876587123523
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2006,1.646644024033832,2.1201418664613283,1.1979850384901185
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Percent,2006,7.464345683815628e-05,8.358212699262609e-05,6.609745642400291e-05
